1496324594304;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594304;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594304;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594304;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594471;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594471;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594471;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594471;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594471;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594471;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594471;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594471;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594472;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594473;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594474;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594474;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594474;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594474;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594474;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594474;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594474;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594474;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594475;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594476;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594481;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594481;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594481;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594481;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594489;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594489;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594489;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594489;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594490;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594491;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594492;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594492;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594492;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594492;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594492;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594492;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594492;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594492;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594505;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594505;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594505;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594505;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594505;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594505;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594505;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594505;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;65;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;66;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;68;;1;;;;;;11;;;;;;;;01;16;43;14
1496324594506;3;1;67;;1;;;;;;11;;;;;;;;01;16;43;14
